gatunek;species_name;latin_name;english_name;BUL_SPECIES_NR;Grupa_gat;Nr_grupy_gat;grupa_wieku;code;col
BET.PE.PU;brzoza brodawkowata;Betula pendula;;364;BRZ;60;4;BRZ4;#40E6E7
BET.PE.DA;brzoza brodawkowata;"Betula pendula ""Dalecarlica""";;361;BRZ;60;1;BRZ1;#D2FEFB
BET.PE.DA;brzoza brodawkowata;"Betula pendula ""Dalecarlica""";;361;BRZ;60;2;BRZ2;#86F3EF
BET.PE.DA;brzoza brodawkowata;"Betula pendula ""Dalecarlica""";;361;BRZ;60;3;BRZ3;#40E6E7
BET.PE.DA;brzoza brodawkowata;"Betula pendula ""Dalecarlica""";;361;BRZ;60;4;BRZ4;#40E6E7
BET.PE.FA;brzoza brodawkowata;"Betula pendula ""Fastigiata""";;362;BRZ;60;1;BRZ1;#D2FEFB
BET.PE.FA;brzoza brodawkowata;"Betula pendula ""Fastigiata""";;362;BRZ;60;2;BRZ2;#86F3EF
BET.PE.FA;brzoza brodawkowata;"Betula pendula ""Fastigiata""";;362;BRZ;60;3;BRZ3;#40E6E7
BET.PE.FA;brzoza brodawkowata;"Betula pendula ""Fastigiata""";;362;BRZ;60;4;BRZ4;#40E6E7
BET.PE.YO;brzoza brodawkowata;"Betula pendula ""Youngii""";;365;BRZ;60;1;BRZ1;#D2FEFB
BET.PE.YO;brzoza brodawkowata;"Betula pendula ""Youngii""";;365;BRZ;60;2;BRZ2;#86F3EF
BET.PE.YO;brzoza brodawkowata;"Betula pendula ""Youngii""";;365;BRZ;60;3;BRZ3;#40E6E7
BET.PE.YO;brzoza brodawkowata;"Betula pendula ""Youngii""";;365;BRZ;60;4;BRZ4;#40E6E7
BET.PE.OY;brzoza brodawkowata;Betula pendula oycoviensis;;363;BRZ;60;1;BRZ1;#D2FEFB
BET.PE.OY;brzoza brodawkowata;Betula pendula oycoviensis;;363;BRZ;60;2;BRZ2;#86F3EF
BET.PE.OY;brzoza brodawkowata;Betula pendula oycoviensis;;363;BRZ;60;3;BRZ3;#40E6E7
BET.PE.OY;brzoza brodawkowata;Betula pendula oycoviensis;;363;BRZ;60;4;BRZ4;#40E6E7
BET.PU.CA;brzoza omszona;Betula pubescens carpatica;;366;BRZ;60;1;BRZ1;#D2FEFB
BET.PU.CA;brzoza omszona;Betula pubescens carpatica;;366;BRZ;60;2;BRZ2;#86F3EF
BET.PU.CA;brzoza omszona;Betula pubescens carpatica;;366;BRZ;60;3;BRZ3;#40E6E7
BET.PU.CA;brzoza omszona;Betula pubescens carpatica;;366;BRZ;60;4;BRZ4;#40E6E7
PJŹ.POJ;podejźrzon pojedynczy;Botrychium simplex;;NA;NA;NA;NA;NA;NA
BUD.S;budleja skrętolistna;Buddleja alternifolia;;377;NA;NA;NA;NA;NA
BUD.D;budleja Davida;Buddleja davidii;;376;NA;NA;NA;NA;NA
BEZ.OKR;bezlist okrywowy;Buxbaumia viridis;;NA;NA;NA;NA;NA;NA
BKP;bukszpan wieczniezielony;Buxus sempervirens;;367;NA;NA;NA;NA;NA
BUX.SE.SU;bukszpan wieczniezielony;Buxus sempervirens Suffrutic.;;378;NA;NA;NA;NA;NA
KAL.DSK;kaldezja dziewięciornikowata;Caldesia parnassifolia;;NA;NA;NA;NA;NA;NA
CEC.K;cedrzyniec kalifornijski;Calocedrus decurrens;;387;NA;NA;NA;NA;NA
CEC.DE.CO;cedrzyniec kalifornijski;Calocedrus decurrens Columna.;;386;NA;NA;NA;NA;NA
DZW.BRO;dzwonek brodaty;Campanula barbata L.;;NA;NA;NA;NA;NA;NA
DZW.KRK;dzwonek karkonoski;Campanula bohemica;;NA;NA;NA;NA;NA;NA
DZW.PIŁ;dzwonek piłkowany;Campanula serrata;;NA;NA;NA;NA;NA;NA
KAR.S;karagana syberyjska;Caragana arborescens;;634;NA;NA;NA;NA;NA
KAR.PO;karagana pomarańczowa;Caragana aurantiaca;;633;NA;NA;NA;NA;NA
KAR.P;karagana podolska;Caragana frutex;;632;NA;NA;NA;NA;NA
KAR.K;karagana karłowata;Caragana pygmaea;;631;NA;NA;NA;NA;NA
KAR.C;karagana ciernista;Caragana spinosa;;630;NA;NA;NA;NA;NA
RZŻ.GOR;rzeżucha gorzka Opiza;Cardamine amara L.subsp.opizii;;NA;NA;NA;NA;NA;NA
RZŻ.REZ;rzeżucha rezedolistna;Cardamine resedifolia L.;;NA;NA;NA;NA;NA;NA
TRZ.PAT;turzyca patagońska;Carex magellanica Lam.;;NA;NA;NA;NA;NA;NA
TRZ.CRN;turzyca czarna;Carex parviflora Host;;NA;NA;NA;NA;NA;NA
DSŁ.POP;dziewięćsił popłocholistny;Carlina onopordifolia;;NA;NA;NA;NA;NA;NA
CAR.BE.CO;grab pospolity;Carpinus betulus Columnaris;;379;BK;30;1;BK1;#FEEAB4
CAR.BE.CO;grab pospolity;Carpinus betulus Columnaris;;379;BK;30;2;BK2;#FED45A
CAR.BE.CO;grab pospolity;Carpinus betulus Columnaris;;379;BK;30;3;BK3;#FFBF00
CAR.BE.CO;grab pospolity;Carpinus betulus Columnaris;;379;BK;30;4;BK4;#FFBF00
CAR.BE.FA;grab pospolity;Carpinus betulus Fastigiata;;380;BK;30;1;BK1;#FEEAB4
CAR.BE.FA;grab pospolity;Carpinus betulus Fastigiata;;380;BK;30;2;BK2;#FED45A
CAR.BE.FA;grab pospolity;Carpinus betulus Fastigiata;;380;BK;30;3;BK3;#FFBF00
CAR.BE.FA;grab pospolity;Carpinus betulus Fastigiata;;380;BK;30;4;BK4;#FFBF00
CAR.BE.QU;grab pospolity;Carpinus betulus Quercifolia;;381;BK;30;1;BK1;#FEEAB4
CAR.BE.QU;grab pospolity;Carpinus betulus Quercifolia;;381;BK;30;2;BK2;#FED45A
CAR.BE.QU;grab pospolity;Carpinus betulus Quercifolia;;381;BK;30;3;BK3;#FFBF00
CAR.BE.QU;grab pospolity;Carpinus betulus Quercifolia;;381;BK;30;4;BK4;#FFBF00
OSZ.G;orzesznik gorzki;Carya cordiformis;;112;BRZ;60;1;BRZ1;#D2FEFB
OSZ.G;orzesznik gorzki;Carya cordiformis;;112;BRZ;60;2;BRZ2;#86F3EF
OSZ.G;orzesznik gorzki;Carya cordiformis;;112;BRZ;60;3;BRZ3;#40E6E7
OSZ.G;orzesznik gorzki;Carya cordiformis;;112;BRZ;60;4;BRZ4;#40E6E7
OSZ.S;orzesznik siedmiolistkowy;Carya laciniosa;;763;NA;NA;NA;NA;NA
OSZ.P;orzesznik pięciolistkowy;Carya ovata;;113;BRZ;60;1;BRZ1;#D2FEFB
OSZ.P;orzesznik pięciolistkowy;Carya ovata;;113;BRZ;60;2;BRZ2;#86F3EF
OSZ.P;orzesznik pięciolistkowy;Carya ovata;;113;BRZ;60;3;BRZ3;#40E6E7
OSZ.P;orzesznik pięciolistkowy;Carya ovata;;113;BRZ;60;4;BRZ4;#40E6E7
OSZ.O;orzesznik owłosiony;Carya tomentosa;;762;NA;NA;NA;NA;NA
KTP.B;katalpa bignoniowa;Catalpa bignonioides;;658;NA;NA;NA;NA;NA
KTP.P;katalpa pośrednia;Catalpa erubescens;;660;NA;NA;NA;NA;NA
KTP.Z;katalpa żołtokwiatowa;Catalpa ovata;;661;NA;NA;NA;NA;NA
KTP.O;katalpa okazała;Catalpa speciosa;;659;NA;NA;NA;NA;NA
CDR.A;cedr atlaski;Cedrus atlantica;;382;NA;NA;NA;NA;NA
CED.AT.AR;cedr atlaski;"cedrus atlantica ""Glauca""";;388;NA;NA;NA;NA;NA
CDR.C;cedr cypryjski;Cedrus brevifolia;;383;NA;NA;NA;NA;NA
CDR.H;cedr himalajski;Cedrus deodara;;384;NA;NA;NA;NA;NA
CDR.L;cedr libański;Cedrus libani;;385;NA;NA;NA;NA;NA
DŁW.O;dławisz okrągłolistny;Celastrus orbiculata;;454;NA;NA;NA;NA;NA
DŁW.A;dławisz amerykański;Celastrus scandens;;453;NA;NA;NA;NA;NA
WZW.Z;wiazowiec zachodni;Celtis occidentalis;;1055;DB;40;1;DB1;#D2D2D2
WZW.Z;wiazowiec zachodni;Celtis occidentalis;;1055;DB;40;2;DB2;#AFAFAF
WZW.Z;wiazowiec zachodni;Celtis occidentalis;;1055;DB;40;3;DB3;#8C8C8C
WZW.Z;wiazowiec zachodni;Celtis occidentalis;;1055;DB;40;4;DB4;#8C8C8C
GŁW.C;głowocis chiński;Cephalotaxus fortunei;;502;NA;NA;NA;NA;NA
GŁW.J;głowocis japoński;Cephalotaxus harringtonia;;503;NA;NA;NA;NA;NA
ROG.ALP;rogownica alpejska;Cerastium alpinum L.s.s.;;NA;NA;NA;NA;NA;NA
PRU.SE.A;wiśnia piłkowana;Cerasus serrulata;;816;BRZ;60;1;BRZ1;#D2FEFB
PRU.SE.A;wiśnia piłkowana;Cerasus serrulata;;816;BRZ;60;2;BRZ2;#86F3EF
PRU.SE.A;wiśnia piłkowana;Cerasus serrulata;;816;BRZ;60;3;BRZ3;#40E6E7
PRU.SE.A;wiśnia piłkowana;Cerasus serrulata;;816;BRZ;60;4;BRZ4;#40E6E7
PRU.SE.KR;wiśnia piłkowana;Cerasus serrulata;;818;BRZ;60;1;BRZ1;#D2FEFB
PRU.SE.KR;wiśnia piłkowana;Cerasus serrulata;;818;BRZ;60;2;BRZ2;#86F3EF
PRU.SE.KR;wiśnia piłkowana;Cerasus serrulata;;818;BRZ;60;3;BRZ3;#40E6E7
PRU.SE.KR;wiśnia piłkowana;Cerasus serrulata;;818;BRZ;60;4;BRZ4;#40E6E7
PRU.SE.S;wiśnia piłkowana;Cerasus serrulata;;820;BRZ;60;1;BRZ1;#D2FEFB
PRU.SE.S;wiśnia piłkowana;Cerasus serrulata;;820;BRZ;60;2;BRZ2;#86F3EF
PRU.SE.S;wiśnia piłkowana;Cerasus serrulata;;820;BRZ;60;3;BRZ3;#40E6E7
PRU.SE.S;wiśnia piłkowana;Cerasus serrulata;;820;BRZ;60;4;BRZ4;#40E6E7
GRJ.J;grujecznik japoński;Cercidiphyllum japonicum;;506;NA;NA;NA;NA;NA
JUD.P;judaszowiec południowy;Cercis siliquastrum;;622;NA;NA;NA;NA;NA
PGC.J;pigwowiec japoński;Chaenomeles japonica;;768;NA;NA;NA;NA;NA
CHA.JA.AL;pigwowiec japoński;Chaenomeles japonica alpina;;389;NA;NA;NA;NA;NA
PGC.O;pigwowiec okazały;Chaenomeles speciosa;;769;NA;NA;NA;NA;NA
PGC.P;pigwowiec pośredni;Chaenomeles superba;;770;NA;NA;NA;NA;NA
CYP.L.AL;cyprysik Lawsona;Chamaecyparis lawsoniana;;425;NA;NA;NA;NA;NA
CYP.L.AU;cyprysik Lawsona;Chamaecyparis lawsoniana;;426;NA;NA;NA;NA;NA
CYP.L.EG;cyprysik Lawsona;Chamaecyparis lawsoniana;;427;NA;NA;NA;NA;NA
CYP.L.LA;cyprysik Lawsona;Chamaecyparis lawsoniana;;428;NA;NA;NA;NA;NA
CYP.N;cyprysik nutkajski;Chamaecyparis nootkanensis;;429;NA;NA;NA;NA;NA
CYP.N.P;cyprysik nutkajski;Chamaecyparis nootkatensis;;430;NA;NA;NA;NA;NA
CYP.T;cyprysik tepoluski;Chamaecyparis obtusa;;431;NA;NA;NA;NA;NA
CYP.T.NG;cyprysik tępołuski;Chamaecyparis obtusa;;432;NA;NA;NA;NA;NA
CYP.G;cyprysik groszkowy;Chamaecyparis pisifera;;201;JD;21;1;JD1;#87CEFA
CYP.G;cyprysik groszkowy;Chamaecyparis pisifera;;201;JD;21;2;JD2;#52AFFC
CYP.G;cyprysik groszkowy;Chamaecyparis pisifera;;201;JD;21;3;JD3;#1E90FF
CYP.G;cyprysik groszkowy;Chamaecyparis pisifera;;201;JD;21;4;JD4;#1E90FF
CYP.G.FN;cyprysik groszkowy;Chamaecyparis pisifera;;422;NA;NA;NA;NA;NA
CYP.G.N;cyprysik groszkowy;Chamaecyparis pisifera;;423;NA;NA;NA;NA;NA
CYP.G.PA;cyprysik groszkowy;Chamaecyparis pisifera;;424;NA;NA;NA;NA;NA
CYP.Z;cyprysik żywotnikowy;Chamaecyparis thyoides;;433;NA;NA;NA;NA;NA
JUD.K;judaszowiec kanadyjski;Circis canadensis;;621;NA;NA;NA;NA;NA
STR.Z;strączyn żołty;Cladrastis lutea;;919;NA;NA;NA;NA;NA
WRZ.POL;warzucha polska;Cochlearia polonica;;NA;NA;NA;NA;NA;NA
WRZ.TAT;warzucha tatrzańska;Cochlearia tatrae;;NA;NA;NA;NA;NA;NA
MSZ.P;moszeniec południowy;Colutea arborescens;;749;NA;NA;NA;NA;NA
COR.AL.V;dereń biały;Cornus alba;;402;NA;NA;NA;NA;NA
DER.B;dereń biały;Cornus alba;;34;NA;NA;NA;NA;NA
COR.AL.AR;dereń biały;Cornus alba Argenteomarginata;;396;NA;NA;NA;NA;NA
COR.AL.GO;dereń biały;Cornus alba Gouchaultii;;397;NA;NA;NA;NA;NA
COR.AL.KE;dereń biały;Cornus alba Kesselringii;;398;NA;NA;NA;NA;NA
COR.AL.SI;dereń biały;Cornus alba sibirica;;399;NA;NA;NA;NA;NA
COR.AL.SV;dereń biały;Cornus alba Sibirica Variegata;;401;NA;NA;NA;NA;NA
COR.AL.SP;dereń biały;Cornus alba Spaethii;;400;NA;NA;NA;NA;NA
DER.K;dereń kousa;Cornus kousa;;445;NA;NA;NA;NA;NA
DER.R;dereń rozłogowy;Cornus stolonifera;;446;NA;NA;NA;NA;NA
COR.ST.FL;dereń rozłogowy;Cornus stolonifera Flaviramea;;408;NA;NA;NA;NA;NA
NAB.NAD;nabrzeżyca nadrzeczna;Corrigiola litoralis L.;;NA;NA;NA;NA;NA;NA
COR.AV.C;leszczyna pospolita;Corylus avellana;;404;NA;NA;NA;NA;NA
COR.AV.P;leszczyna pospolita;Corylus avellana;;407;NA;NA;NA;NA;NA
LSZ;leszczyna pospolita;Corylus avellana;;38;NA;NA;NA;NA;NA
COR.AV.AU;leszczyna pospolita;Corylus avellana Aurea;;403;NA;NA;NA;NA;NA
COR.AV.FU;leszczyna pospolita;Corylus avellana Fuscorubra;;405;NA;NA;NA;NA;NA
COR.AV.HE;leszczyna pospolita;Corylus avellana Heterophylla;;406;NA;NA;NA;NA;NA
LSZ.T;leszczyna turecka;Corylus colurna;;707;NA;NA;NA;NA;NA
LSZ.P;leszczyna południowa;Corylus maxima;;706;NA;NA;NA;NA;NA
PER.P;perukowiec podolski;Cotinus coggygria;;767;NA;NA;NA;NA;NA
COT.CO.PU;perukowiec podolski;Cotinus coggygria Purpureus;;410;NA;NA;NA;NA;NA
COT.CO.RU;perukowiec podolski;Cotinus coggygria Rubrifolius;;411;NA;NA;NA;NA;NA
IRG.PO;irga pomarszczona;Cotoneaster bullata;;523;NA;NA;NA;NA;NA
COT.BU.FL;irga pomarszczona;Cotoneaster bullata floribunda;;409;NA;NA;NA;NA;NA
IRG.DA;irga Dammera;Cotoneaster dammeri;;519;NA;NA;NA;NA;NA
IRG.DA.CB;irga Dammera;Cotoneaster dammeri;;520;NA;NA;NA;NA;NA
COT.DA.RA;irga Dammera;Cotoneaster dammeri radicans;;412;NA;NA;NA;NA;NA
IRG.D;irga Dielsa;Cotoneaster dielsiana;;518;NA;NA;NA;NA;NA
IRG.R;irga rozkrzewiona;Cotoneaster divaricata;;524;NA;NA;NA;NA;NA
IRG.WL;irga wielkolistna;Cotoneaster foveolata;;527;NA;NA;NA;NA;NA
IRG.P;irga pozioma;Cotoneaster horizontalis;;522;NA;NA;NA;NA;NA
IRG;irga pospolita;Cotoneaster integerrima;;515;NA;NA;NA;NA;NA
IRG.B;irga błyszcząca;Cotoneaster lucida;;516;NA;NA;NA;NA;NA
IRG.C;irga czarna;Cotoneaster melanocarpa;;517;NA;NA;NA;NA;NA
IRG.WK;irga wielokwiatowa;Cotoneaster multiflora;;526;NA;NA;NA;NA;NA
IRG.W;irga wczesna;Cotoneaster praecox;;525;NA;NA;NA;NA;NA
IRG.K;irga kutnerowata;Cotoneaster tomentosa;;521;NA;NA;NA;NA;NA
IRG.KUT;irga kutnerowata;Cotoneaster tomentosus (A.) L.;;NA;NA;NA;NA;NA;NA
GŁG.S;głóg szkarłatny;Crataegus coccinea;;500;NA;NA;NA;NA;NA
GŁG.O;głóg ostrogowy;Crataegus crus-galli;;499;NA;NA;NA;NA;NA
GŁG.l;głóg Lavallego;Crataegus lavallei;;498;NA;NA;NA;NA;NA
GŁG.DL;głóg długocierniowy;Crataegus macracantha;;496;NA;NA;NA;NA;NA
GŁG;głóg jednoszyjkowy;Crataegus monogyna;;66;NA;NA;NA;NA;NA
CRA.MO.BI;głóg jednoszyjkowy;Crataegus monogyna Bicolor;;416;NA;NA;NA;NA;NA
CRA.MO.ST;głóg jednoszyjkowy;Crataegus monogyna Stricta;;417;NA;NA;NA;NA;NA
GŁG.D;głóg dwuszyjkowy;Crataegus oxyacantha;;495;NA;NA;NA;NA;NA
CRA.OX.CA;głóg dwuszyjkowy;Crataegus oxyacantha Candidop.;;418;NA;NA;NA;NA;NA
CRA.OX.PS;głóg dwuszyjkowy;Crataegus oxyacantha Paul Sc.;;420;NA;NA;NA;NA;NA
CRA.OX.PL;głóg dwuszyjkowy;Crataegus oxyacantha Plena;;419;NA;NA;NA;NA;NA
CRA.OX.RP;głóg dwuszyjkowy;Crataegus oxyacantha Rubra Pl.;;421;NA;NA;NA;NA;NA
GŁG.K;głóg kropkowany;Crataegus punctata;;497;NA;NA;NA;NA;NA
SZD.J;szydlica japońska;Cryptomeria japonica;;925;NA;NA;NA;NA;NA
KUN.C;kuningamia chińska;Cunninghamia lanceolata;;662;NA;NA;NA;NA;NA
CPS.L;cyprysowiec Leylanda;Cupressocyparis leylandii;;415;NA;NA;NA;NA;NA
PGW;pigwa pospolita;Cydonia oblonga;;771;NA;NA;NA;NA;NA
SZD.B;szczodrzeniec biały;Cytisus albus;;922;NA;NA;NA;NA;NA
SZD.C;szczodrzeniec czerniejący;Cytisus nigricans;;923;NA;NA;NA;NA;NA
SZD.P;szczodrzeniec purpurowy;Cytisus purpureus;;926;NA;NA;NA;NA;NA
SZD.R;szczodrzeniec rozesłany;Cytisus ratisbonesis;;927;NA;NA;NA;NA;NA
ŻAR.M;żarnowiec miotlasty;Cytisus scoparius;;1060;NA;NA;NA;NA;NA
SZD.G;szczodrzeniec główkowaty;Cytisus supinus;;924;NA;NA;NA;NA;NA
ŻYL.W;żylistek wysmukły;Deutzia gracilis;;1065;NA;NA;NA;NA;NA
ŻYL.L;żylistek Lemoine'a;Deutzia lemoinei;;1062;NA;NA;NA;NA;NA
ŻYL.R;żylistek różowy;Deutzia rosea;;1063;NA;NA;NA;NA;NA
DEU.GR.CA;żylistek różowy;Deutzia rosea Campanulata;;447;NA;NA;NA;NA;NA
DEU.GR.GR;żylistek różowy;Deutzia rosea Grandiflora;;448;NA;NA;NA;NA;NA
ŻYL.S;żylistek szorstki;Deutzia scabra;;1064;NA;NA;NA;NA;NA
DEU.SC.CA;żylistek szorstki;Deutzia scabra Candidissima;;449;NA;NA;NA;NA;NA
DEU.SC.PL;żylistek szorstki;Deutzia scabra Plena;;450;NA;NA;NA;NA;NA
DEU.SC.PR;żylistek szorstki;Deutzia scabra Pr. of Rochest.;;451;NA;NA;NA;NA;NA
DEU.SC.VA;żylistek szorstki;Deutzia scabra Watereri;;452;NA;NA;NA;NA;NA
GŹK.LŚN;goździk lśniący;Dianthus nitidus;;NA;NA;NA;NA;NA;NA
MOC.WŁO;żaglik (moczara) włoskowaty;Dichelyma capillaceum;;NA;NA;NA;NA;NA;NA
WDZ.ZIE;widłoząb zielony;Dicranum viride;;NA;NA;NA;NA;NA;NA
SIE.BŁY;sierpowiec błyszczący;Drepanocladus vernicosus;;NA;NA;NA;NA;NA;NA
DBK.O;dębik ośmiopłatkowy;Dryas octopetala;;443;NA;NA;NA;NA;NA
ŻMI.CZW;żmijowiec czerwony;Echium russicum;;NA;NA;NA;NA;NA;NA
OLW.W;oliwnik wąskolistny;Elaeagnus angustifolia;;757;NA;NA;NA;NA;NA
OLW.S;oliwnik srebrzysty;Elaeagnus commutata;;756;NA;NA;NA;NA;NA
OLW.B;oliwnik baldaszkowy;Elaeagnus umbellata;;755;NA;NA;NA;NA;NA
PON.KRA;ponikło kraińskie;Eleocharis carniolica;;NA;NA;NA;NA;NA;NA
PON.WIE;ponikło wielołodygowe;Eleocharis multicaulis Sm.;;NA;NA;NA;NA;NA;NA
PRZ.SIT;perz sitowy;Elymus farctus (Viv.)R. ex M.;;NA;NA;NA;NA;NA;NA
PMT.ALP;przymiotno alpejskie;Erigeron alpinus L.;;NA;NA;NA;NA;NA;NA
PSZ.PIE;pszonak pieniński;Erysimum pieninicum;;NA;NA;NA;NA;NA;NA
TRZ;trzmielina pospolita;Euonymus europaea;;59;NA;NA;NA;NA;NA
TRZ.F;trzmielina Fortune'a;Euonymus fortunei;;994;NA;NA;NA;NA;NA
EUO.FO.GR;trzmielina Fortune'a;Euonymus fortunei Gracilis;;456;NA;NA;NA;NA;NA
EUO.FO.RA;trzmielina Fortune'a;Euonymus fortunei radicans;;457;NA;NA;NA;NA;NA
